County_FIPS,SVI_county,Covid_cases,CHW_need,priority_high_demand,priority_SVI_high_demand,priority_SVI_hotspot,priority_SVI_pop,priority_hotspot,percentage_scenario_high_demand_base_case_capacity_0,percentage_scenario_high_demand_base_case_capacity_10,percentage_scenario_high_demand_base_case_capacity_20,percentage_scenario_high_demand_base_case_capacity_30,percentage_scenario_high_demand_base_case_capacity_40,percentage_scenario_high_demand_base_case_capacity_50,percentage_scenario_high_demand_base_case_capacity_60,percentage_scenario_high_demand_base_case_capacity_70,percentage_scenario_high_demand_base_case_capacity_80,percentage_scenario_SVI_high_demand_base_case_capacity_0,percentage_scenario_SVI_high_demand_base_case_capacity_10,percentage_scenario_SVI_high_demand_base_case_capacity_20,percentage_scenario_SVI_high_demand_base_case_capacity_30,percentage_scenario_SVI_high_demand_base_case_capacity_40,percentage_scenario_SVI_high_demand_base_case_capacity_50,percentage_scenario_SVI_high_demand_base_case_capacity_60,percentage_scenario_SVI_high_demand_base_case_capacity_70,percentage_scenario_SVI_high_demand_base_case_capacity_80,percentage_scenario_SVI_hotspot_base_case_capacity_0,percentage_scenario_SVI_hotspot_base_case_capacity_10,percentage_scenario_SVI_hotspot_base_case_capacity_20,percentage_scenario_SVI_hotspot_base_case_capacity_30,percentage_scenario_SVI_hotspot_base_case_capacity_40,percentage_scenario_SVI_hotspot_base_case_capacity_50,percentage_scenario_SVI_hotspot_base_case_capacity_60,percentage_scenario_SVI_hotspot_base_case_capacity_70,percentage_scenario_SVI_hotspot_base_case_capacity_80,percentage_scenario_SVI_pop_base_case_capacity_0,percentage_scenario_SVI_pop_base_case_capacity_10,percentage_scenario_SVI_pop_base_case_capacity_20,percentage_scenario_SVI_pop_base_case_capacity_30,percentage_scenario_SVI_pop_base_case_capacity_40,percentage_scenario_SVI_pop_base_case_capacity_50,percentage_scenario_SVI_pop_base_case_capacity_60,percentage_scenario_SVI_pop_base_case_capacity_70,percentage_scenario_SVI_pop_base_case_capacity_80,percentage_scenario_hotspot_base_case_capacity_0,percentage_scenario_hotspot_base_case_capacity_10,percentage_scenario_hotspot_base_case_capacity_20,percentage_scenario_hotspot_base_case_capacity_30,percentage_scenario_hotspot_base_case_capacity_40,percentage_scenario_hotspot_base_case_capacity_50,percentage_scenario_hotspot_base_case_capacity_60,percentage_scenario_hotspot_base_case_capacity_70,percentage_scenario_hotspot_base_case_capacity_80
31179,0.258064516,8,3,0.477251185,0.33750206,0.054168513,0.004639596,0.209902988,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,66.66666667,0,0,33.33333333,66.66666667,66.66666667,100,100,100,0,0,0,0,0,0,100,100,100,66.66666667,0,0,66.66666667,66.66666667,66.66666667,100,100,100
32005,0.176470588,25,11,0.080903848,0.036523168,0.017866451,0.004134271,0.095287738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32007,0.529411765,180,72,0.093150036,0.044506798,0.321128358,0.013671691,0.570894858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32011,0.058823529,1,1,0.079007664,0.036140781,0.014149969,0,0.2263995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32033,0.235294118,5,2,0.079323694,0.036238961,0.021275089,0.001083315,0.085100356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32510,0.764705882,67,27,0.08422217,0.040636417,0.166870755,0.020612139,0.205379391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,11.11111111,22.22222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,11.11111111,14.81481481
33003,0.1,7,3,0.021621622,0,0,0,0.218167717,0,100,100,100,100,100,100,100,100,0,33.33333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,33.33333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
33011,0.9,188,84,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,92.85714286,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,92.85714286,100,100,100,100,100,100,100,100
34009,0.523809524,39,16,0.071225071,0.088073005,0.368867857,0.057519445,0.582705648,0,0,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,37.5,43.75,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,37.5,43.75,100,100,100,100,100,100,100
34025,0.285714286,331,133,0.903133903,0.418505942,0.248845429,0.229598612,0.772545677,100,100,100,100,100,100,100,100,100,0,15.78947368,100,100,100,100,100,100,100,39.09774436,44.36090226,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,40.60150376,46.61654135,100,100,100,100,100,100,100
34027,0.19047619,147,56,0.378917379,0.121816638,0.082894898,0.117647354,0.326584539,0,0,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,39.28571429,48.21428571,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,39.28571429,48.21428571,100,100,100,100,100,100,100
34035,0.142857143,130,49,0.33048433,0.079796265,0.0813151,0.054964709,0.483142647,0,0,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,40.81632653,48.97959184,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,42.85714286,51.02040816,100,100,100,100,100,100,100
35027,0.121212121,24,10,0.456289028,0.221169929,0.053725543,0.007652248,0.373934914,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,0,0,0,30,40,70,70,100,100,0,0,0,0,0,0,0,100,100,0,0,0,30,40,70,70,100,100
35043,0.090909091,157,66,0.515611062,0.237461173,0.036805484,0.042707899,0.341559576,0,0,0,0,0,78.78787879,100,100,100,0,0,0,0,0,0,0,100,100,0,0,0,4.545454545,25.75757576,42.42424242,63.63636364,100,100,0,0,0,0,0,0,0,100,100,0,0,0,4.545454545,27.27272727,45.45454545,63.63636364,100,100
35055,0.393939394,22,10,0.455396967,0.229424159,0.103433269,0.043240993,0.221509365,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,20,20,30,70,90,90,100,100,100,0,0,0,0,0,0,0,100,100,20,20,30,70,80,90,100,100,100
35059,0.333333333,6,3,0.448260482,0.219866629,0.206829186,0.004394541,0.523473054,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,100,100
36003,0.5,8,3,0.010443864,0.010927517,0.103541509,0.008935236,0.193722824,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
36007,0.838709677,140,59,0.182767624,0.320775501,0.826256661,0.064398028,0.921593968,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
36009,0.903225806,17,6,0.022193211,0.041947566,0.226441938,0.027480093,0.23452915,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
36011,0.629032258,9,4,0.011749347,0.015465962,0.104888029,0.019058772,0.155987325,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
36013,0.887096774,59,21,0.077023499,0.142983036,0.466390518,0.045307059,0.49183,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
36015,0.548387097,8,4,0.010443864,0.011985019,0.083045437,0.018278599,0.141665746,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
36019,0.588709677,8,3,0.010443864,0.01286627,0.070957018,0.018495427,0.112753618,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
36029,0.516129032,502,203,0.65535248,0.707821106,0.369727536,0.188303097,0.670131159,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,89.65517241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,89.65517241,100,100,100,100,100,100,100
36033,0.870967742,7,3,0.009138381,0.016655651,0.167315407,0.017138767,0.179709141,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
36043,0.612903226,25,10,0.032637076,0.04185944,0.318294536,0.014816826,0.485817977,100,30,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
36051,0.177419355,25,10,0.032637076,0.012117206,0.090116559,0.004096191,0.475160039,100,20,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,90,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,90,100,100,100,100,100,100,100
36055,0.758064516,418,169,0.545691906,0.865653228,0.558762476,0.22384558,0.689536673,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,94.67455621,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,89.9408284,100,100,100,100,100,100,100
36057,0.951612903,22,8,0.028720627,0.057193214,0.499973379,0.018284844,0.491499254,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
36059,0.241935484,590,247,0.770234987,0.389953734,0.142990858,0.1300443,0.552897983,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,86.23481781,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,87.04453441,100,100,100,100,100,100,100
36065,0.935483871,182,76,0.237597911,0.465124477,1,0.085403515,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96.05263158,100,100,100,100,100,100,100
36071,0.64516129,140,61,0.182767624,0.246750386,0.337751779,0.096582611,0.48974008,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96.72131148,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96.72131148,100,100,100,100,100,100,100
36077,0.370967742,12,6,0.015665796,0.012161269,0.119929392,0.008472596,0.302430642,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
36089,0.919354839,20,9,0.026109661,0.050231328,0.24515097,0.039625115,0.249451864,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
36093,0.467741935,72,31,0.093994778,0.092002644,0.303889914,0.028385275,0.607779828,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90.32258065,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,93.5483871,100,100,100,100,100,100,100
36099,0.451612903,9,4,0.011749347,0.011103767,0.169414928,0.005802549,0.350930921,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
36105,0.983870968,14,6,0.018276762,0.037629434,0.254776912,0.029002428,0.2422469,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
36123,0.435483871,3,1,0.003916449,0.003569068,0.056523336,0.003918387,0.121420499,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
37003,0.42,82,34,0.019275976,0.017990911,0.140169384,0.032418617,0.221934858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.23529412,17.64705882,38.23529412,38.23529412,38.23529412,38.23529412,41.17647059,79.41176471,82.35294118,0,0,0,0,0,0,0,0,0,38.23529412,17.64705882,38.23529412,38.23529412,38.23529412,38.23529412,41.17647059,73.52941176,79.41176471
37011,0.18,27,11,0.006346968,0.002538787,0.041221477,0.006186767,0.152290457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.36363636,45.45454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.36363636,45.45454545
37013,0.62,97,41,0.022802069,0.031416183,0.196046595,0.061309289,0.210275783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.95121951,48.7804878,56.09756098,56.09756098,70.73170732,87.80487805,87.80487805,0,0,0,0,0,0,0,0,0,0,0,0,24.3902439,53.65853659,56.09756098,63.41463415,73.17073171,87.80487805
37019,0.15,261,107,0.06135402,0.02045134,0.046096882,0.039670491,0.204362846,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,4.672897196,10.28037383,19.62616822,24.29906542,29.90654206,45.79439252,65.42056075,0,0,0,0,0,0,0,0,0,0,0,4.672897196,10.28037383,20.56074766,24.29906542,33.64485981,45.79439252,65.42056075
37029,0.06,13,6,0.003055947,0.00040746,0.012555446,0.000865749,0.139156189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
37033,0.69,21,10,0.00493653,0.007569346,0.110526211,0.032639525,0.106521638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,30,30,40,40,60,90,0,0,0,0,0,0,0,0,0,0,0,20,20,30,30,40,40,60
37039,0.08,79,35,0.018570757,0.003301468,0.036872407,0.00421146,0.306501884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.28571429,37.14285714,37.14285714,54.28571429,0,0,0,0,0,0,0,0,0,0,0,0,20,34.28571429,37.14285714,37.14285714,54.28571429,62.85714286
37043,0.02,22,11,0.005171603,0.000229849,0.007413063,0,0.246484352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.54545455,54.54545455,54.54545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.54545455,54.54545455,54.54545455,54.54545455
37045,0.58,283,121,0.066525623,0.085744136,0.263179194,0.118374095,0.301748559,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,20.66115702,13.2231405,20.66115702,25.61983471,38.01652893,64.46280992,76.03305785,82.6446281,85.95041322,0,0,0,0,0,0,0,100,100,20.66115702,13.2231405,20.66115702,31.40495868,37.19008264,55.37190083,71.07438017,81.81818182,82.6446281
37047,0.86,143,62,0.033615421,0.064242804,0.345109546,0.101630483,0.266857963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20.96774194,12.90322581,48.38709677,64.51612903,70.96774194,88.70967742,96.77419355,100,100,0,0,0,0,0,0,0,0,100,12.90322581,12.90322581,30.64516129,56.4516129,64.51612903,70.96774194,88.70967742,95.16129032,100
37067,0.68,797,345,0.187353079,0.28311132,0.230040914,0.532349325,0.224966482,0,0,0,0,17.39130435,100,100,100,100,0,0,0,0,100,100,100,100,100,6.956521739,5.507246377,7.246376812,17.10144928,29.27536232,42.89855072,48.98550725,59.13043478,70.43478261,0,0,0,0,100,100,100,100,100,6.956521739,5.507246377,6.956521739,15.94202899,20.57971014,36.23188406,43.76811594,51.30434783,62.02898551
37073,0.14,7,3,0.00164551,0.000511936,0.01323427,0.002957583,0.062862782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333
37081,0.61,990,413,0.232722144,0.315467795,0.175313921,0.67303228,0.191120914,0,0,0,51.08958838,100,100,100,100,100,0,0,0,0,100,100,100,100,100,10.89588378,5.811138015,18.88619855,24.93946731,30.02421308,38.01452785,46.73123487,58.11138015,68.76513317,0,0,59.56416465,100,100,100,100,100,100,8.716707022,5.811138015,15.25423729,22.51815981,26.63438257,33.17191283,43.34140436,51.33171913,59.3220339
37085,0.54,176,73,0.041372826,0.049647391,0.110176802,0.147986028,0.135680691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,8.219178082,0,17.80821918,27.39726027,30.1369863,54.79452055,73.97260274,78.08219178,90.4109589,0,0,0,0,0,0,0,100,100,0,0,8.219178082,26.02739726,30.1369863,34.24657534,65.75342466,73.97260274,78.08219178
37089,0.17,388,157,0.091208275,0.034456459,0.085584655,0.040276216,0.334787032,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,22.92993631,27.38853503,28.02547771,28.02547771,35.66878981,47.13375796,0,0,0,0,0,0,0,0,0,10.82802548,0,22.92993631,27.38853503,28.02547771,28.02547771,35.66878981,47.77070064,71.97452229
37099,0.32,138,59,0.032440056,0.023068485,0.162792664,0.028057692,0.338303506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25423729,38.98305085,38.98305085,40.6779661,52.54237288,77.96610169,89.83050847,0,0,0,0,0,0,0,0,0,15.25423729,0,15.25423729,38.98305085,40.6779661,52.54237288,67.79661017,84.74576271,89.83050847
37105,0.72,128,52,0.030089328,0.048142924,0.22688301,0.090829746,0.209551669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,25,32.69230769,34.61538462,46.15384615,59.61538462,75,84.61538462,94.23076923,0,0,0,0,0,0,0,0,100,25,13.46153846,25,34.61538462,40.38461538,46.15384615,67.30769231,75,84.61538462
37111,0.57,109,47,0.025622943,0.032455728,0.216386787,0.05376323,0.252451252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.89361702,14.89361702,36.17021277,61.70212766,91.4893617,91.4893617,100,0,0,0,0,0,0,0,0,0,0,0,14.89361702,14.89361702,25.53191489,53.19148936,82.9787234,91.4893617,91.4893617
37113,0.12,89,37,0.020921486,0.005579063,0.047013169,0.00825123,0.260531309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.81081081,59.45945946,70.27027027,70.27027027,0,0,0,0,0,0,0,0,0,0,0,0,0,10.81081081,59.45945946,59.45945946,70.27027027,81.08108108
37117,0.55,38,15,0.008932769,0.010917829,0.130385376,0.0262817,0.157647773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33333333,86.66666667,93.33333333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.66666667,86.66666667,93.33333333
37129,0.275,631,246,0.148330983,0.090646712,0.109924215,0.129574063,0.265816738,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,100,100,0,0,17.07317073,25.6097561,30.89430894,41.05691057,50.40650407,60.16260163,66.66666667,0,0,0,0,0,0,0,100,100,7.723577236,0,19.91869919,30.89430894,33.7398374,43.08943089,54.06504065,63.00813008,69.10569106
37135,0.25,264,108,0.062059238,0.034477355,0.068823585,0.074897437,0.183070735,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,6.481481481,6.481481481,12.03703704,21.2962963,30.55555556,42.59259259,47.22222222,63.88888889,64.81481481,0,0,0,0,0,0,0,0,0,9.259259259,6.481481481,12.03703704,22.22222222,30.55555556,42.59259259,47.22222222,60.18518519,64.81481481
37137,0.6,20,8,0.004701457,0.00626861,0.137253953,0.015665432,0.152123131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,50
37143,0.24,10,5,0.002350729,0.001253722,0.032485509,0.006355421,0.090011932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,100
37149,0.23,25,11,0.005876822,0.003003709,0.045058691,0.009466139,0.13027839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18181818,36.36363636,45.45454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.36363636,36.36363636
37173,0.56,21,8,0.00493653,0.006143238,0.114515028,0.016376149,0.135986596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,37.5,37.5,37.5,75,75,0,0,0,0,0,0,0,0,0,0,0,0,25,37.5,37.5,37.5,37.5,75
37175,0.07,53,25,0.012458862,0.001938045,0.019025933,0.0044908,0.180746365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,40,56,68,68,0,0,0,0,0,0,0,0,0,0,0,0,24,24,52,68,68,68
37179,0.1,664,273,0.156088387,0.034686308,0.043877699,0.047347015,0.2917867,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,3.296703297,3.296703297,3.663003663,13.18681319,15.75091575,21.24542125,31.86813187,38.0952381,43.58974359,0,0,0,0,0,0,0,0,0,5.494505495,3.296703297,13.18681319,15.75091575,21.24542125,29.67032967,38.0952381,43.58974359,44.68864469
37183,0.26,2558,1047,0.601316408,0.347427258,0.094771543,0.573332905,0.242396447,0,0,23.49570201,100,100,100,100,100,100,0,0,0,83.28557784,100,100,100,100,100,11.747851,9.169054441,15.56829035,22.06303725,28.36676218,33.90639924,45.65425024,50.90735435,61.41356256,0,0,0,80.70678128,100,100,100,100,100,14.80420248,10.6017192,17.95606495,23.59121299,28.36676218,35.91212989,47.27793696,52.81757402,61.70009551
37191,0.91,177,74,0.041607898,0.084140417,0.197863482,0.237493912,0.144592545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,21.62162162,18.91891892,29.72972973,39.18918919,58.10810811,71.62162162,81.08108108,85.13513514,95.94594595,0,0,0,0,0,100,100,100,100,18.91891892,17.56756757,21.62162162,33.78378378,44.59459459,58.10810811,71.62162162,79.72972973,85.13513514
37193,0.53,71,29,0.016690174,0.019657316,0.081800922,0.076055748,0.102637006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.13793103,48.27586207,75.86206897,86.20689655,100,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34482759,37.93103448,51.72413793,75.86206897,86.20689655
37195,0.88,336,139,0.078984485,0.154458549,0.547943636,0.150475858,0.414071043,0,0,0,0,0,0,0,30.9352518,100,0,0,0,0,0,100,100,100,100,48.92086331,32.37410072,53.23741007,64.74820144,81.29496403,82.01438849,94.96402878,95.68345324,100,0,0,0,0,0,0,0,100,100,43.88489209,17.26618705,48.92086331,64.74820144,74.10071942,81.29496403,82.01438849,94.96402878,95.68345324
37199,0.33,18,7,0.004231312,0.003102962,0.047639851,0.011837945,0.096001518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57142857,28.57142857,42.85714286,71.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57142857,28.57142857,57.14285714
38013,0.056603774,2,1,0.767638037,0.310091459,0.014955942,0.000743967,0.24405784,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100
38015,0.716981132,237,98,0.947852761,0.868144474,0.438301098,0.560074998,0.564662833,100,0,2.040816327,70.40816327,100,100,100,100,100,100,0,2.040816327,70.40816327,100,100,100,100,100,64.28571429,0,20.40816327,38.7755102,54.08163265,64.28571429,75.51020408,81.63265306,100,100,0,2.040816327,70.40816327,100,100,100,100,100,64.28571429,0,20.40816327,42.85714286,56.12244898,64.28571429,75.51020408,81.63265306,100
38017,0.688679245,305,132,1,1,0.305131887,1,0.409255921,100,50.75757576,100,100,100,100,100,100,100,100,50.75757576,100,100,100,100,100,100,100,73.48484848,25,31.06060606,44.6969697,54.54545455,65.90909091,81.06060606,86.36363636,100,100,50.75757576,100,100,100,100,100,100,100,71.21212121,25,31.81818182,44.6969697,54.54545455,65.15151515,78.78787879,86.36363636,100
38019,0.188679245,19,7,0.780674847,0.321500543,0.201954759,0.005715443,0.988676778,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,42.85714286,57.14285714,100,0,0,0,0,0,0,0,0,100,57.14285714,0,0,0,0,42.85714286,100,100,100
38023,0.245283019,0,0,0.766104294,0.309719423,0,0.004544508,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38029,0.386792453,5,3,0.76993865,0.316075027,0.202416095,0.010509933,0.483383055,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,100
38035,0.735849057,125,59,0.86196319,0.61199814,0.360593501,0.431637846,0.452640625,100,0,0,0,64.40677966,100,100,100,100,100,0,0,0,64.40677966,100,100,100,100,62.71186441,10.16949153,20.33898305,37.28813559,50.84745763,54.23728814,71.18644068,96.61016949,100,100,0,0,0,64.40677966,100,100,100,100,54.23728814,10.16949153,20.33898305,37.28813559,50.84745763,52.54237288,71.18644068,91.52542373,100
38037,0.547169811,1,0,0.766871166,0.311517594,0,0.010557758,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38039,0.386792453,1,1,0.766871166,0.310990544,0.099808583,0.007007513,0.238349515,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100
38045,0.20754717,1,0,0.766871166,0.310401488,0,0.006794659,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38047,0.113207547,0,0,0.766104294,0.309719423,0,0.001518455,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
