County_FIPS,SVI_county,priority_high_demand,priority_SVI_hotspot,priority_SVI_pop,priority_hotspot,percentage_scenario_high_demand_base_case_capacity_low,percentage_scenario_high_demand_base_case_capacity_mid,percentage_scenario_high_demand_base_case_capacity_high,percentage_scenario_SVI_hotspot_base_case_capacity_low,percentage_scenario_SVI_hotspot_base_case_capacity_mid,percentage_scenario_SVI_hotspot_base_case_capacity_high,percentage_scenario_SVI_pop_base_case_capacity_low,percentage_scenario_SVI_pop_base_case_capacity_mid,percentage_scenario_SVI_pop_base_case_capacity_high,percentage_scenario_hotspot_base_case_capacity_low,percentage_scenario_hotspot_base_case_capacity_mid,percentage_scenario_hotspot_base_case_capacity_high
39033,0.4090909090909091,0.0008836152486745772,0.0037778573469960525,0.0025975328169028818,0.009048201547126348,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39037,0.13636363636363635,0.002019691996970462,0.002337957258696903,0.0010655143448017525,0.016798655858785157,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39039,0.2727272727272727,0.00025246149962130775,0.000789936262842718,0.001577169641542438,0.002837919166509024,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39043,0.36363636363636365,0.0017672304973491543,0.0037561362762190305,0.004128946690415102,0.01012070052203461,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39045,0.3068181818181818,0.005175460742236809,0.004560612045392924,0.007090480127262614,0.014563929823970818,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39051,0.2159090909090909,0.0008836152486745772,0.001980484003719222,0.001379814577723817,0.008987459572433429,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39053,0.8295454545454546,0.00012623074981065388,0.0015229976161830168,0.003785223804572585,0.001798852587759545,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39055,0.09090909090909091,0.003029537995455693,0.0012872562107834697,0.0012903150928594823,0.013873761382888507,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39057,0.25,0.0012623074981065387,0.00083583535938237,0.006264777086215118,0.0032757991862662587,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39059,0.8409090909090909,0.0007573844988639232,0.007121791118794793,0.004991056185128794,0.008298062925202342,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39063,0.26136363636363635,0.0006311537490532694,0.0009571295673184442,0.0029893436194887687,0.003588079923860448,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39065,0.625,0.0018934612471598082,0.016476923242171173,0.002978934905145631,0.025830489769545113,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39067,0.6931818181818182,0.0,0.0,0.0016029870318546,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
39069,0.17045454545454544,0.00025246149962130775,0.0006918557394328507,0.0007029819159276017,0.003976889287406609,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39071,0.8977272727272727,0.0006311537490532694,0.0057858789611360635,0.005834878290137634,0.006314827108075367,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39073,0.6136363636363636,0.0005049229992426155,0.0047752541120934825,0.0026421460093696567,0.007624685578157496,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39077,0.5454545454545454,0.0005049229992426155,0.0020690743764036055,0.00481871123509737,0.0037166706390953665,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39081,0.7159090909090909,0.0003786922494319616,0.0017800736728701195,0.0072369029127945924,0.0024362207586370596,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39083,0.375,0.0003786922494319616,0.0010187995352209029,0.0034689431677499207,0.0026619139371428305,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39085,0.125,0.003281999495077001,0.0007831616582638499,0.004345743377608307,0.006138721684977248,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39089,0.29545454545454547,0.0036606917445089625,0.0027568625266792043,0.007693443551805477,0.009142415900440438,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39091,0.3977272727272727,0.0006311537490532694,0.0024332354759094297,0.002722899426010351,0.005994256283510215,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39093,0.6704545454545454,0.006059075990911386,0.005816643709643958,0.031081187447663697,0.00850040587322733,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39099,0.7727272727272727,0.009088613986367079,0.013348132815784166,0.026986895614255758,0.016925083439621756,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39103,0.011363636363636364,0.0045443069931835394,0.00012794122462874414,0.00030366687687881556,0.011031376701322829,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39107,0.056818181818181816,0.0025246149962130774,0.0015437869740028223,0.0003496524394380269,0.02662174870724867,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39109,0.11363636363636363,0.0015147689977278464,0.0007213256251277766,0.001799263436827101,0.006219429834435053,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39111,0.5909090909090909,0.0005049229992426155,0.009299588660270482,0.001257666769058433,0.01541983077002114,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39113,0.8522727272727273,0.012875536480686695,0.009058023550146562,0.06853621259213316,0.010413372259131455,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39117,0.23863636363636365,0.00025246149962130775,0.0007564679760317603,0.001260785948142119,0.003105921425400244,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39119,0.7840909090909091,0.0006311537490532694,0.002524924611401542,0.010200511222072222,0.003155139288965534,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39123,0.1590909090909091,0.001009845998485231,0.0017331613110736757,0.000978118931731204,0.010674072836453748,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39125,0.3522727272727273,0.0,0.0,0.0010040651427654344,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
39127,0.7272727272727273,0.00012623074981065388,0.0011203916522757222,0.003954932223825672,0.0015094165315381258,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39133,0.3181818181818182,0.0015147689977278464,0.0013014054710748309,0.007821257754632247,0.004007502561722495,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39135,0.19318181818181818,0.0003786922494319616,0.0007796695547647529,0.001202426725825818,0.00395440244769574,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39137,0.022727272727272728,0.0005049229992426155,0.00014836061411559754,0.00011589951000134809,0.006395990919650206,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39139,0.7954545454545454,0.0026508457460237313,0.0076327671156493325,0.01458631747908274,0.00940163060594267,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39141,0.9204545454545454,0.0003786922494319616,0.0019867324780290557,0.010719035239713601,0.0021148208545274994,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39143,0.5113636363636364,0.0016409997475385005,0.006214696063639878,0.004582572545887982,0.01190766455650505,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39147,0.5,0.0005049229992426155,0.0019986040093671045,0.004191721887083913,0.003916456341588064,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39149,0.22727272727272727,0.0005049229992426155,0.0010327810522968077,0.0016754924870636535,0.004452433869901794,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39151,0.48863636363636365,0.007700075738449886,0.004424336515644166,0.02758303154052899,0.008871537819482876,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39153,0.42045454545454547,0.016788689724816966,0.005721603336523214,0.034432077222939284,0.01333322579321926,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39155,0.6022727272727273,0.0045443069931835394,0.005956367957733712,0.018369184358085187,0.009690024182812078,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39157,0.4431818181818182,0.003408230244887655,0.00716928724228872,0.006197226934781635,0.015850048148193865,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39159,0.07954545454545454,0.0006311537490532694,0.00039617134332493094,0.0006683514706163246,0.004879824800319785,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39161,0.20454545454545456,0.00012623074981065388,0.0004009490055870956,0.000873571468919637,0.001920595236639421,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39165,0.045454545454545456,0.005175460742236809,0.0004559994741808099,0.0015558025777753373,0.00982932199900857,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39167,0.45454545454545453,0.0,0.0,0.004167572295720131,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
39169,0.6363636363636364,0.0026508457460237313,0.00637503674472697,0.011176807404827462,0.009815532765690733,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39171,0.32954545454545453,0.0003786922494319616,0.0014838185238577124,0.0018390157940478228,0.004411659672465843,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39175,0.2840909090909091,0.0006311537490532694,0.003561981004950873,0.0009484884480458137,0.012284876710408345,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40013,0.6753246753246753,0.0007573844988639232,0.004908868671201396,0.004670062427488048,0.007122055187490915,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40015,0.974025974025974,0.0011360767482958849,0.016562176344501762,0.004319045835048412,0.016660322574691404,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40017,0.06493506493506493,0.0008836152486745772,0.00018431942436152192,0.0013410051881886363,0.002781175314254965,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40019,0.6233766233766234,0.0013885382479171926,0.007853044717217355,0.004560174670971529,0.012343095747663391,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40021,0.922077922077922,0.00025246149962130775,0.002103605781208808,0.006772536353574844,0.0022352868942735224,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40027,0.18181818181818182,0.0018934612471598082,0.0005463383515040924,0.007604316788230327,0.0029441566719942756,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40031,0.7402597402597403,0.0023983842464024236,0.006361792579166794,0.013712558665129194,0.008420384329930317,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40033,0.4805194805194805,0.0,0.0,0.00042983389207273764,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
40035,0.7792207792207793,0.00012623074981065388,0.002980549250905008,0.0017061788099243982,0.0037477647062305565,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40037,0.2987012987012987,0.0005049229992426155,0.0009307975517588761,0.003211982633143786,0.003053195834030324,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40045,0.1038961038961039,0.0,0.0,6.315466281199969e-05,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
40047,0.37662337662337664,0.00025246149962130775,0.0006714455209881665,0.0035394669921943542,0.0017467873898504409,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40049,0.3116883116883117,0.00025246149962130775,0.0012420544238469263,0.0013099939917354752,0.003904421082370662,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40051,0.11688311688311688,0.002019691996970462,0.0018941596606083914,0.0009661678039424991,0.01587820258707528,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40053,0.025974025974025976,0.0,0.0,1.6553459887702622e-05,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
40065,0.7012987012987013,0.00025246149962130775,0.0030631413696840257,0.002689939233375494,0.00427957405352974,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40071,0.7532467532467533,0.0003786922494319616,0.002791256480631957,0.005108930335667954,0.0036307723186764346,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40075,0.45454545454545453,0.0,0.0,0.0006176167174368533,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
40081,0.2857142857142857,0.00012623074981065388,0.00045443670093057623,0.0015043999198235411,0.0015583965653124309,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40083,0.09090909090909091,0.00012623074981065388,0.00010945316872758085,0.000631893488661302,0.0011796619296194826,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40085,0.42857142857142855,0.00012623074981065388,0.00239186601845882,0.0006426525953684659,0.005468272816611241,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40087,0.012987012987012988,0.0006311537490532694,9.317591649274018e-05,7.504641038215098e-05,0.007029605255396731,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40093,0.15584415584415584,0.0,0.0,0.0001810121280004915,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
40103,0.16883116883116883,0.0,0.0,0.00029040324996183536,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
40105,0.36363636363636365,0.00012623074981065388,0.0019415050374237634,0.0005698946515441581,0.005231277461947362,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40113,0.4155844155844156,0.0005049229992426155,0.0019478306093547253,0.0029710697252881366,0.004592281193582842,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40117,0.33766233766233766,0.00025246149962130775,0.0022788828171973123,0.0008376533071332825,0.006612655696055449,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40123,0.44155844155844154,0.0003786922494319616,0.001914465574292786,0.0025592752708037624,0.0042481115194274565,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40125,0.5844155844155844,0.0003786922494319616,0.0013499093841676962,0.006359271625249261,0.0022631814119749775,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40129,0.2077922077922078,0.0,0.0,0.00011566836882003655,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
40131,0.07792207792207792,0.0005049229992426155,0.00019026625979856094,0.0010688062663394124,0.0023924220445041273,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40133,0.948051948051948,0.0003786922494319616,0.0062889161210477025,0.003591825622590301,0.006499503875481568,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40137,0.38961038961038963,0.0005049229992426155,0.0019642634787698106,0.002589344235689794,0.004939758896610005,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40145,0.23376623376623376,0.0005049229992426155,0.0006658512569305016,0.002749935828412487,0.002790821008986485,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40147,0.24675324675324675,0.0016409997475385005,0.003419704676340029,0.0019386724861312566,0.013578827340554853,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40149,0.22077922077922077,0.0,0.0,0.0003807024047942106,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
40153,0.35064935064935066,0.00025246149962130775,0.0018542180695392595,0.0011104705684484356,0.00518112785686073,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
41007,0.3333333333333333,0.0,0.0,0.0019420861125796708,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
41009,0.19444444444444445,0.0,0.0,0.0014937300742897217,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
41017,0.05555555555555555,0.0008836152486745772,0.00011934539875773189,0.00151607922907277,0.002104818850818181,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
41029,0.75,0.0005049229992426155,0.0007761756879475616,0.024288994643926316,0.0010139938280257707,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
41035,0.9166666666666666,0.00025246149962130775,0.0015326975966621944,0.009186713895781476,0.0016382552823827315,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
41037,0.8055555555555556,0.0,0.0,0.0009541678197021655,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
41043,0.6388888888888888,0.0006311537490532694,0.0014412640395967977,0.011864497840461667,0.0022103179737690023,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
41053,0.4722222222222222,0.0003786922494319616,0.0009644801868206504,0.005811160200481405,0.002001167446451403,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
41061,0.6111111111111112,0.0,0.0,0.0024033948359167183,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
41065,0.8611111111111112,0.001009845998485231,0.014764337912527145,0.0033658402146351488,0.0167993053080954,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
41071,0.5833333333333334,0.0013885382479171926,0.003426277419777937,0.009153083099273452,0.005754959475644327,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42001,0.19402985074626866,0.0025246149962130774,0.002108601567096623,0.0029912925167888873,0.010647864479068339,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42005,0.2537313432835821,0.0003786922494319616,0.0006361695796996438,0.0025430954613575676,0.002456604930759349,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42007,0.26865671641791045,0.0017672304973491543,0.001249320538062729,0.006776415822122678,0.004556304251890952,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42009,0.31343283582089554,0.0005049229992426155,0.0014297628144556943,0.0023021674356073704,0.004469470192952168,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42013,0.5373134328358209,0.00025246149962130775,0.000481042896872091,0.010057003860977362,0.000877187931192963,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42015,0.4925373134328358,0.0,0.0,0.00456309769830329,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
42017,0.029850746268656716,0.02082807371875789,0.00043591544586184987,0.002825345995887741,0.0143081539528089,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42019,0.014925373134328358,0.0015147689977278464,5.321915964898347e-05,0.00042009489166856893,0.0034936496824115515,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42025,0.3880597014925373,0.001009845998485231,0.0026919755070923183,0.0037490869130740617,0.006796872113672485,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42029,0.11940298507462686,0.03812168644281747,0.003865401662425289,0.009332694751465195,0.03171874419709843,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42031,0.7164179104477612,0.0,0.0,0.004203641277548454,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
42033,0.8955223880597015,0.0005049229992426155,0.0024755374835624443,0.010857077295153323,0.0027085047315946673,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42035,0.7313432835820896,0.0005049229992426155,0.004150376219605025,0.004318537569089875,0.005560357668772018,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42037,0.3283582089552239,0.0013885382479171926,0.0030237470412457024,0.0032857884287093384,0.009022650147408549,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42039,0.8059701492537313,0.0003786922494319616,0.001555637592004496,0.010495888293367587,0.0018911501515969358,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42041,0.13432835820895522,0.00391315324413027,0.0009329660693336371,0.00502300997937715,0.0068051026763179655,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42047,0.07462686567164178,0.0,0.0,0.0003444614129680454,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
42051,0.9552238805970149,0.0,0.0,0.01909932621353297,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
42055,0.47761194029850745,0.002903307245645039,0.003960765514781029,0.0110986279672115,0.008125320416844037,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42057,0.22388059701492538,0.00012623074981065388,0.0008555843908617339,0.0004900839462293589,0.0037444060311181203,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42063,0.8805970149253731,0.00012623074981065388,0.0005692615188669882,0.011413364396071077,0.0006333899351338052,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42065,0.4626865671641791,0.0005049229992426155,0.002327340667144843,0.003082219181437954,0.004928441510516238,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42067,0.6417910447761194,0.00025246149962130775,0.0028970366608318185,0.0023818819547830254,0.0044227956915071625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42073,0.6865671641791045,0.0006311537490532694,0.0021778357480055177,0.009067221827777227,0.0031079829877663284,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42075,0.835820895522388,0.00946730623579904,0.0250595642202236,0.017518454309149823,0.02937628208283427,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42077,0.9701492537313433,0.010982075233526888,0.012903529119302943,0.05317195118812205,0.01303186258684535,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42081,0.5671641791044776,0.0003786922494319616,0.000821219186317018,0.009845687630294368,0.0014186877968831208,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42083,0.8656716417910447,0.00012623074981065388,0.001147912127577761,0.005469354887638715,0.0012992478086255432,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42085,0.8507462686567164,0.0003786922494319616,0.0012562072430238795,0.014482300065475054,0.0014467642871543848,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42089,0.40298507462686567,0.002019691996970462,0.0021328743845345135,0.01020704808541129,0.005185765291840555,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42095,0.34328358208955223,0.011991921232012119,0.005990776702264818,0.015657621674593752,0.017098839608264846,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42099,0.04477611940298507,0.001009845998485231,0.00043240509272155083,0.00031001734111934306,0.009461955210765519,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42103,0.08955223880597014,0.0003786922494319616,0.00026835793377434094,0.0007504177819116059,0.002936124935352596,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42105,0.6268656716417911,0.0005049229992426155,0.008207144142824085,0.0016039981912059531,0.01282785709096049,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42107,0.6567164179104478,0.0031557687452663467,0.006340063804221074,0.014248830259631315,0.009459153963184749,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42109,0.23880597014925373,0.001009845998485231,0.0026172123399916965,0.0014598465470489987,0.010738171084347247,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42111,0.582089552238806,0.00012623074981065388,0.00043054448561001237,0.006593418718628365,0.0007247108552135379,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42115,0.1791044776119403,0.0037869224943196163,0.007205287183651851,0.0011183476067706938,0.03941680253076884,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42117,0.43283582089552236,0.00012623074981065388,0.0005820309320030548,0.0026963363880321027,0.001317526655203014,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42121,0.5970149253731343,0.0005049229992426155,0.0025275917058887654,0.004725545217669372,0.004148186489033103,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42123,0.208955223880597,0.00012623074981065388,0.00028933932881023165,0.001263654304948249,0.001356721715683763,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42125,0.16417910447761194,0.0007573844988639232,0.0002631156873618861,0.005149614728666459,0.0015702376971211184,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42127,0.29850746268656714,0.0003786922494319616,0.0009632961171872333,0.0023244766723451104,0.003161849225050419,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42129,0.1044776119402985,0.0011360767482958849,0.00014693869821404116,0.005601349137035868,0.0013780008653579414,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
