County_FIPS,SVI_county,Covid_cases,CHW_need,priority_high_demand,priority_SVI_high_demand,priority_SVI_hotspot,priority_SVI_pop,priority_hotspot,percentage_scenario_high_demand_base_case_capacity_10,percentage_scenario_high_demand_base_case_capacity_20,percentage_scenario_high_demand_base_case_capacity_30,percentage_scenario_high_demand_base_case_capacity_40,percentage_scenario_high_demand_base_case_capacity_50,percentage_scenario_high_demand_base_case_capacity_60,percentage_scenario_high_demand_base_case_capacity_70,percentage_scenario_high_demand_base_case_capacity_80,percentage_scenario_SVI_high_demand_base_case_capacity_10,percentage_scenario_SVI_high_demand_base_case_capacity_20,percentage_scenario_SVI_high_demand_base_case_capacity_30,percentage_scenario_SVI_high_demand_base_case_capacity_40,percentage_scenario_SVI_high_demand_base_case_capacity_50,percentage_scenario_SVI_high_demand_base_case_capacity_60,percentage_scenario_SVI_high_demand_base_case_capacity_70,percentage_scenario_SVI_high_demand_base_case_capacity_80,percentage_scenario_SVI_hotspot_base_case_capacity_10,percentage_scenario_SVI_hotspot_base_case_capacity_20,percentage_scenario_SVI_hotspot_base_case_capacity_30,percentage_scenario_SVI_hotspot_base_case_capacity_40,percentage_scenario_SVI_hotspot_base_case_capacity_50,percentage_scenario_SVI_hotspot_base_case_capacity_60,percentage_scenario_SVI_hotspot_base_case_capacity_70,percentage_scenario_SVI_hotspot_base_case_capacity_80,percentage_scenario_SVI_pop_base_case_capacity_10,percentage_scenario_SVI_pop_base_case_capacity_20,percentage_scenario_SVI_pop_base_case_capacity_30,percentage_scenario_SVI_pop_base_case_capacity_40,percentage_scenario_SVI_pop_base_case_capacity_50,percentage_scenario_SVI_pop_base_case_capacity_60,percentage_scenario_SVI_pop_base_case_capacity_70,percentage_scenario_SVI_pop_base_case_capacity_80,percentage_scenario_hotspot_base_case_capacity_10,percentage_scenario_hotspot_base_case_capacity_20,percentage_scenario_hotspot_base_case_capacity_30,percentage_scenario_hotspot_base_case_capacity_40,percentage_scenario_hotspot_base_case_capacity_50,percentage_scenario_hotspot_base_case_capacity_60,percentage_scenario_hotspot_base_case_capacity_70,percentage_scenario_hotspot_base_case_capacity_80
55077,0.4861111111111111,37.0,16.0,0.013999243284146803,0.0068051877075713625,0.43536135939295256,0.006722574544760251,0.8956005107512168,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,0.0,25.0,87.5,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,25.0,50.0,100.0,100.0,100.0,100.0,100.0
55081,0.9444444444444444,72.0,30.0,0.02724177071509648,0.025728339008702233,0.5300356496209275,0.04405040969989183,0.561214217245688,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,36.666666666666664,66.66666666666666,90.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,36.666666666666664,66.66666666666666,90.0,100.0,100.0,100.0,100.0,100.0
55083,0.1527777777777778,27.0,13.0,0.01021566401816118,0.0015607264472190692,0.04501550292027117,0.004986814641549822,0.2946469282054113,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,0.0,0.0,38.46153846153847,53.84615384615385,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,0.0,0.0,38.46153846153847,53.84615384615385,100.0,100.0,100.0
55087,0.3055555555555556,174.0,73.0,0.06583427922814983,0.020116029764156895,0.1027678073547948,0.05819030569155103,0.3363310058884193,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,6.8493150684931505,19.17808219178082,23.28767123287671,42.465753424657535,73.97260273972603,100.0,100.0,100.0,-0.0,-0.0,-0.0,56.16438356164384,100.0,100.0,100.0,100.0,10.95890410958904,20.54794520547945,30.136986301369863,42.465753424657535,73.97260273972603,100.0,100.0,100.0
55089,0.05555555555555555,96.0,43.0,0.036322360953461974,0.0020179089418589985,0.02303307089040654,0.004112880679252131,0.4145952760273177,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,0.0,0.0,11.627906976744185,58.139534883720934,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,0.0,0.0,18.6046511627907,69.76744186046511,100.0,100.0,100.0
55091,0.16666666666666666,14.0,7.0,0.0052970109723798715,0.0008828351620633118,0.13675034822959165,0.00023726476562280072,0.82050208937755,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,0.0,42.857142857142854,57.14285714285714,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,42.857142857142854,57.14285714285714,57.14285714285714,100.0,100.0,100.0,100.0
55093,0.20833333333333334,35.0,16.0,0.01324252743094968,0.00275885988144785,0.06820119626285842,0.008060139362014803,0.3273657420617204,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,18.75,43.75,56.25,87.5,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,18.75,43.75,56.25,87.5,100.0,100.0,100.0
55095,0.19444444444444445,17.0,6.0,0.006432084752175558,0.0012506831462563586,0.02290897203726256,0.0078101254764018305,0.11781757047735031,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,16.666666666666664,50.0,66.66666666666666,83.33333333333334,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,16.666666666666664,50.0,66.66666666666666,83.33333333333334,100.0,100.0,100.0
55097,0.4027777777777778,107.0,43.0,0.040484298146046156,0.01630617564215748,0.20882058274257032,0.028798601029592703,0.5184511019815539,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,11.627906976744185,27.906976744186046,53.48837209302325,65.11627906976744,95.34883720930233,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,11.627906976744185,30.23255813953488,58.139534883720934,65.11627906976744,95.34883720930233,100.0,100.0,100.0
55101,0.9722222222222222,173.0,72.0,0.06545592130155127,0.06363770126539706,0.30494100108802386,0.19825974366429933,0.3136536011191102,-0.0,-0.0,-0.0,84.72222222222221,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,18.055555555555554,45.83333333333333,55.55555555555556,66.66666666666666,84.72222222222221,100.0,100.0,100.0,-0.0,-0.0,62.5,100.0,100.0,100.0,100.0,100.0,18.055555555555554,45.83333333333333,55.55555555555556,63.888888888888886,77.77777777777779,100.0,100.0,100.0
55103,0.6597222222222222,2.0,1.0,0.0007567158531971245,0.0004992222642619919,0.03201799857600103,0.011106195536123662,0.04853254520993841,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0
55105,0.9305555555555556,178.0,74.0,0.06734771093454407,0.06267078656408963,0.36234028453013506,0.15688940297226134,0.3893806042711899,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,17.56756756756757,33.78378378378378,63.51351351351351,75.67567567567568,95.94594594594594,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,17.56756756756757,29.72972972972973,60.810810810810814,74.32432432432432,94.5945945945946,100.0,100.0,100.0
55107,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,0.009506807505539531,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
55109,0.013888888888888888,117.0,48.0,0.04426787741203178,0.0006148316307226636,0.00645466603301682,0.0002485277024826892,0.4647359543772111,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,0.0,22.916666666666664,58.333333333333336,70.83333333333334,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,0.0,45.83333333333333,70.83333333333334,75.0,100.0,100.0,100.0
55111,0.7638888888888888,61.0,27.0,0.0230798335225123,0.017630428385252448,0.2760590902378355,0.04993167345910639,0.3613864454022574,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,11.11111111111111,51.85185185185185,62.96296296296296,85.18518518518519,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,11.11111111111111,51.85185185185185,62.96296296296296,81.48148148148148,100.0,100.0,100.0,100.0
55115,0.25,17.0,7.0,0.006432084752175558,0.0016080211880438895,0.03632425914469853,0.009722872305921532,0.14529703657879411,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,0.0,42.857142857142854,42.857142857142854,71.42857142857143,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,14.285714285714285,42.857142857142854,42.857142857142854,71.42857142857143,100.0,100.0,100.0
55117,0.6805555555555556,85.0,35.0,0.03216042376087779,0.021886955059486273,0.17599413514069645,0.08121823247132963,0.2586036271455131,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,17.142857142857142,28.57142857142857,37.142857142857146,62.857142857142854,74.28571428571429,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,17.142857142857142,28.57142857142857,37.142857142857146,57.14285714285714,68.57142857142857,100.0,100.0,100.0
55119,0.4444444444444444,11.0,5.0,0.004161937192584185,0.0018497498633707485,0.09292507919446188,0.008458596715581907,0.20908142818753925,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,0.0,20.0,80.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,0.0,20.0,60.0,100.0,100.0,100.0,100.0
55121,0.625,66.0,27.0,0.024971623155505107,0.015607264472190692,0.4879478136635038,0.01826912468534443,0.7807165018616061,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,0.0,25.925925925925924,37.03703703703704,70.37037037037037,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,25.925925925925924,44.44444444444444,70.37037037037037,100.0,100.0,100.0,100.0
55123,0.5833333333333334,5.0,2.0,0.0018917896329928112,0.00110354395257914,0.03254296201478879,0.01764204282690215,0.05578793488249507,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0
55127,0.8333333333333334,179.0,72.0,0.06772606886114264,0.05643839071761887,0.49578925597960055,0.0890241179546833,0.5949471071755206,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,22.22222222222222,40.27777777777778,76.38888888888889,87.5,94.44444444444444,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,26.38888888888889,40.27777777777778,76.38888888888889,87.5,88.88888888888889,100.0,100.0,100.0
55131,0.027777777777777776,110.0,42.0,0.04161937192584184,0.001156093664606718,0.0073815812156189445,0.0028880035122878494,0.265736923762282,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,2.380952380952381,9.523809523809524,19.047619047619047,54.761904761904766,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,4.761904761904762,11.904761904761903,19.047619047619047,54.761904761904766,100.0,100.0,100.0
55135,0.4722222222222222,66.0,28.0,0.024971623155505107,0.011792155378988521,0.21878000013394514,0.024452608155228855,0.46329882381306026,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,10.714285714285714,14.285714285714285,50.0,71.42857142857143,92.85714285714286,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,10.714285714285714,25.0,50.0,78.57142857142857,92.85714285714286,100.0,100.0,100.0
55137,0.8055555555555556,17.0,7.0,0.006432084752175558,0.0051814016059192,0.1990334897748075,0.019347598243553008,0.24707605627217483,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,28.57142857142857,57.14285714285714,71.42857142857143,85.71428571428571,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,0.0,28.57142857142857,57.14285714285714,71.42857142857143,85.71428571428571,100.0,100.0,100.0
55141,0.4166666666666667,48.0,18.0,0.018161180476730987,0.007567158531971245,0.08712629757183071,0.030996534745475403,0.20910311417239372,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,5.555555555555555,22.22222222222222,33.33333333333333,50.0,88.88888888888889,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,5.555555555555555,22.22222222222222,33.33333333333333,50.0,83.33333333333334,100.0,100.0,100.0
56003,0.6086956521739131,10.0,4.0,0.14705882352941177,0.12079378774805868,0.4198068407798683,0.10233842569915574,0.5931199058902613,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0
56007,0.9565217391304348,6.0,2.0,0.08823529411764706,0.11389128559102676,0.25363596365728563,0.21411077727681208,0.22803902565096595,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0
56009,0.5217391304347826,2.0,1.0,0.029411764705882353,0.02070750647109577,0.07648763324979657,0.10320622345985181,0.12607558762591986,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
56011,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
56013,1.0,30.0,12.0,0.4411764705882353,0.5953408110440035,0.6144260969093787,0.5877484954958082,0.5284000399241442,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,91.66666666666666,100.0,100.0,100.0,100.0,100.0,100.0,8.333333333333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,91.66666666666666,100.0,100.0,100.0,100.0,100.0,100.0
56015,0.5652173913043478,5.0,2.0,0.07352941176470588,0.05608283002588438,0.1726170342035798,0.10753235600021083,0.26264027385027533,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0
56019,0.43478260869565216,1.0,1.0,0.014705882352941176,0.008628127696289905,0.10477563149318875,0.04997229475297333,0.20724368761009984,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
56021,0.6956521739130435,68.0,29.0,1.0,0.9387402933563417,0.42374434856930865,1.0,0.5238476026696147,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,34.48275862068966,72.41379310344827,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,34.48275862068966,72.41379310344827,100.0,100.0,100.0,100.0,100.0,100.0
56025,0.7391304347826086,41.0,16.0,0.6029411764705882,0.6013805004314063,0.30104049694671203,0.8761286191987718,0.3502652276392507,25.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,62.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,62.5,100.0,100.0,100.0,100.0,100.0,100.0
56029,0.21739130434782608,29.0,11.0,0.4264705882352941,0.1251078515962036,0.16850055842535497,0.08883356410325635,0.666580131176814,-0.0,81.81818181818183,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,18.181818181818183,27.27272727272727,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,18.181818181818183,27.27272727272727,100.0,100.0,100.0,100.0,100.0,100.0
56031,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.03983770253435515,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
56033,0.17391304347826086,6.0,3.0,0.08823529411764706,0.02070750647109577,0.03567231116211524,0.07240518827354528,0.1763974410235906,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,33.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,33.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0
56035,0.08695652173913043,4.0,2.0,0.058823529411764705,0.006902502157031924,0.03586230538295657,0.008030021945641147,0.35467390212038996,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0
56043,0.782608695652174,5.0,2.0,0.07352941176470588,0.07765314926660914,0.39510299025614565,0.0892944611361594,0.4341690244802559,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
56045,0.6521739130434783,2.0,1.0,0.029411764705882353,0.025884383088869718,0.18848545820376808,0.06369635563509297,0.24854647887323947,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1003,0.029850746268656716,656.0,271.0,0.2436625047294741,0.009084707676256971,0.0036742043034365362,0.009101495017999166,0.18789836294495948,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55.71955719557196,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.904059040590406,6.273062730627306,8.856088560885608,9.59409594095941,16.974169741697416,26.199261992619927,47.23247232472325,47.23247232472325,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.904059040590406,9.22509225092251,14.760147601476014,21.40221402214022,38.74538745387454,47.23247232472325,52.02952029520295,60.51660516605166
1019,0.13432835820895522,59.0,24.0,0.017782822550132426,0.0028169014084507035,0.021232734920987425,0.0031578935096714792,0.1070984106250793,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.5,16.666666666666664,16.666666666666664,16.666666666666664,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.5,16.666666666666664,16.666666666666664,16.666666666666664
1021,0.6716417910447762,136.0,59.0,0.04691638289822172,0.04767063921993499,0.18025988124514244,0.05964061510577704,0.19672222097022618,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,37.28813559322034,38.983050847457626,38.983050847457626,38.983050847457626,54.23728813559322,67.79661016949152,76.27118644067797,83.05084745762711,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,37.28813559322034,37.28813559322034,38.983050847457626,38.983050847457626,47.45762711864407,54.23728813559322,67.79661016949152,74.57627118644068
1027,0.19402985074626866,31.0,13.0,0.007188800605372683,0.0017896553107820713,0.03429438392436047,0.0012549319518719091,0.11648157306420577,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.076923076923077,61.53846153846154,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,15.384615384615385,23.076923076923077,61.53846153846154
1041,0.417910447761194,12.0,6.0,0.0,0.0012519561815336462,0.0327193236585661,0.008194946580222994,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,16.666666666666664,33.33333333333333,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664
1049,0.5522388059701493,402.0,167.0,0.14755959137343927,0.11792464186830384,0.26070652308586445,0.0809344968397101,0.41336049408227593,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27.54491017964072,100.0,46.706586826347305,47.30538922155689,54.49101796407185,59.88023952095808,65.26946107784431,70.05988023952095,75.44910179640718,88.02395209580838,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,46.706586826347305,54.49101796407185,59.88023952095808,60.47904191616767,69.46107784431138,75.44910179640718,96.40718562874252,96.40718562874252
1057,0.34328358208955223,23.0,11.0,0.004161937192584185,0.002800850688174632,0.04230058409058515,0.00797587105755543,0.049813800935703506,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,27.27272727272727,45.45454545454545,63.63636363636363,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272727272727,45.45454545454545
1061,0.6268656716417911,34.0,13.0,0.00832387438516837,0.01001564945226917,0.05865462755027431,0.03165374137274763,0.012531676603826314,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.6923076923076925,23.076923076923077,23.076923076923077,23.076923076923077,76.92307692307693,76.92307692307693,76.92307692307693,76.92307692307693,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15.384615384615385,23.076923076923077,23.076923076923077,23.076923076923077,76.92307692307693,76.92307692307693,76.92307692307693
1073,0.7014925373134329,2655.0,1110.0,1.0,1.0,0.23711810502490732,1.0,0.26999268928044573,43.513513513513516,87.02702702702703,100.0,100.0,100.0,100.0,100.0,100.0,43.513513513513516,87.02702702702703,100.0,100.0,100.0,100.0,100.0,100.0,3.783783783783784,12.882882882882882,23.513513513513516,30.9009009009009,38.55855855855856,45.4954954954955,54.054054054054056,66.57657657657657,43.513513513513516,87.02702702702703,100.0,100.0,100.0,100.0,100.0,100.0,2.8828828828828827,10.27027027027027,20.18018018018018,25.945945945945947,33.96396396396396,40.54054054054054,46.57657657657658,55.67567567567567
1075,0.2537313432835821,18.0,7.0,0.0022701475595913734,0.0010111953773925605,0.02180049599197268,0.0032933867819318037,0.015054000745932907,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,71.42857142857143,71.42857142857143,71.42857142857143,71.42857142857143,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,42.857142857142854,71.42857142857143,71.42857142857143
