FIPS,high_demand_priority,SVI_hotspot_priority,SVI_pop_priority,hotspot_priority
30097,0,0.883964486,0.834485345,0
30099,0,0.883964486,0.834523983,0
30101,0,0.883964486,0.834533119,0
30103,0,0.883964486,0.834485502,0
30105,0,0.883964486,0.8345031,0
30107,0,0.883964486,0.834509459,0
30109,0,0.883964486,0.834492835,0
30111,0.000222272,0.883982257,0.835349069,0.000320168
31001,0.003667482,0.886133861,0.834726437,0.027169271
31003,0.000222272,0.884152595,0.834498605,0.008199908
31005,0,0.883964486,0.834484738,0
31007,0,0.883964486,0.834484721,0
31009,0,0.883964486,0.834485561,0
31011,0.000111136,0.883995772,0.834487809,0.004973326
31013,0,0.883964486,0.834567644,0
31015,0,0.883964486,0.834488444,0
31017,0,0.883964486,0.834492595,0
31019,0.001222494,0.884302181,0.834767726,0.005719741
31021,0.000222272,0.884416104,0.834519879,0.007995513
31023,0.001222494,0.88488762,0.834504818,0.035433709
31025,0.000444543,0.883973933,0.834490739,0.003935006
31027,0.000222272,0.883981018,0.834486837,0.006146515
31029,0,0.883964486,0.834497717,0
31031,0,0.883964486,0.834512261,0
31033,0.000111136,0.884042435,0.834507794,0.002898037
31035,0.000333407,0.884421418,0.834506568,0.012488236
31037,0.019115359,0.931792414,0.834603894,0.41472591
31039,0.000555679,0.884592588,0.834521411,0.014595021
31041,0.000222272,0.884158141,0.834526705,0.004791966
31043,0.041787064,0.976807875,0.834854925,0.484814135
31045,0,0.883964486,0.834516306,0
31047,0.014003112,0.908280371,0.834886378,0.13788982
31049,0,0.883964486,0.834491008,0
31051,0.001111358,0.887824335,0.834530499,0.045815313
31053,0.005223383,0.888163264,0.83493126,0.03319051
31055,0.057568349,0.886394288,0.840209682,0.02341136
31057,0,0.883964486,0.834495694,0
31059,0.000111136,0.88402943,0.8344919,0.004727483
31061,0.000111136,0.884112462,0.834489566,0.008667845
31063,0.000111136,0.88418167,0.83449026,0.009829277
31065,0.000111136,0.884188508,0.83450297,0.005522137
31067,0.000444543,0.884082416,0.834535674,0.004801099
31069,0,0.883964486,0.834485219,0
31071,0,0.883964486,0.834486472,0
31073,0.000222272,0.883993906,0.834484873,0.025951267
31075,0,0.883964486,0.834486431,0
31077,0,0.883964486,0.834486734,0
31079,0.01722605,0.893681606,0.835367012,0.06523453
31081,0,0.883964486,0.834486436,0
31083,0,0.883964486,0.834493643,0
31085,0,0.883964486,0.834485518,0
31087,0.000111136,0.884368272,0.834496173,0.009348845
31089,0.000111136,0.884020419,0.834505851,0.002564966
31091,0.000111136,0.885199989,0.834486804,0.037861452
31093,0.000444543,0.884250544,0.834495763,0.016025763
31095,0.000222272,0.884320478,0.834517697,0.00732941
31097,0.000111136,0.884618385,0.834547528,0.005091996
31099,0.000222272,0.884130452,0.834497745,0.007951196
31101,0.000111136,0.884126522,0.834523761,0.003214029
31103,0,0.883964486,0.834484673,0
31105,0,0.883964486,0.834528393,0
31107,0.000222272,0.884415987,0.834543255,0.006198154
31109,0.023449655,0.885112631,0.836556263,0.017074614
31111,0.000889086,0.884447823,0.834760031,0.005916597
31113,0,0.883964486,0.834486378,0
31115,0,0.883964486,0.834484719,0
31117,0.000555679,0.888832918,0.834485544,0.261351319
31119,0.008001778,0.889975331,0.834869211,0.05296871
31121,0.000666815,0.884841565,0.834517527,0.019977958
31123,0.000444543,0.886051711,0.834526698,0.022250332
31125,0.000222272,0.884233619,0.834490886,0.014675482
31127,0,0.883964486,0.834509479,0
31129,0,0.883964486,0.83450011,0
31131,0.000111136,0.884046469,0.834563248,0.001612635
31133,0,0.883964486,0.834497655,0
31135,0,0.883964486,0.834487993,0
31137,0.000555679,0.884353963,0.834508426,0.014291294
31139,0.000111136,0.883982875,0.834488168,0.003612411
31141,0.016559235,0.891614891,0.834699724,0.114950853
31143,0.000222272,0.884384654,0.834506002,0.009906584
31145,0.000222272,0.884218509,0.834539272,0.004815649
31147,0,0.883964486,0.834501957,0
31149,0,0.883964486,0.834484923,0
31151,0.013114025,0.912429948,0.834667148,0.214211067
31153,0.007890642,0.884175875,0.834874763,0.009793624
31155,0.000111136,0.883975764,0.834504291,0.001196659
31157,0.001000222,0.884787564,0.83491847,0.006524611
31159,0.000555679,0.884042195,0.834502016,0.007469773
31161,0,0.883964486,0.834551849,0
31163,0.000111136,0.884105831,0.834489415,0.008604302
31165,0,0.883964486,0.834485101,0
31167,0.000333407,0.884130283,0.834491897,0.013085225
31169,0,0.883964486,0.834490883,0
31171,0.000111136,0.883992311,0.83448471,0.035763865
31173,0.000666815,0.888191204,0.834622115,0.021446437
31175,0,0.883964486,0.834497898,0
31177,0.000111136,0.88397498,0.834501516,0.001245671
31179,0.000111136,0.884016288,0.834501716,0.00275136
31181,0.000111136,0.884144237,0.834492828,0.007405079
31183,0,0.883964486,0.834484736,0
31185,0.000889086,0.884578126,0.834538321,0.015101402
32001,0,0.883964486,0.834807979,0
32003,0.046788175,0.884753807,0.870503701,0.004795864
32005,0.000333407,0.884027618,0.834672848,0.00158398
32007,0.000222272,0.884077112,0.835071177,0.000978495
32009,0,0.883964486,0.834496637,0
32011,0,0.883964486,0.834487595,0
32013,0.001555901,0.88676659,0.834696659,0.021478293
32015,0.000777951,0.889964476,0.834582736,0.032673639
32017,0.000111136,0.884431051,0.83453152,0.004981962
32019,0.001000222,0.884483949,0.835198437,0.004040925
32021,0.000111136,0.885087615,0.834569884,0.005731745
32023,0.000555679,0.884415367,0.83521444,0.002775134
32027,0,0.883964486,0.834615102,0
32029,0,0.883964486,0.834491,0
32031,0.013225161,0.884728045,0.839818755,0.006516725
32033,0,0.883964486,0.834561593,0
32510,0.000777951,0.884571167,0.835497871,0.003232538
33001,0.000666815,0.884011732,0.834595304,0.002527267
33003,0.000333407,0.883985011,0.834545853,0.001583818
33005,0.000222272,0.883985866,0.834716042,0.000678754
33007,0,0.883964486,0.834843002,0
33009,0.000555679,0.884024575,0.834847717,0.001436348
33011,0.031562569,0.884711483,0.836195032,0.017584818
33013,0.005001111,0.884212729,0.834957406,0.007675278
33015,0.015781285,0.883993692,0.834558451,0.011836738
33017,0.003334074,0.884194901,0.834974731,0.005929936
33019,0.000222272,0.884004742,0.834624759,0.001196936
34001,0.036674817,0.889647604,0.838961386,0.032317284
34003,0.086908202,0.885117685,0.839276298,0.021660993
34005,0.059013114,0.885370198,0.836447879,0.030787589
34007,0.087241609,0.889407339,0.841134828,0.040021809
34009,0.009002,0.885680965,0.835155874,0.022724523
34011,0.038786397,0.896814898,0.837562861,0.060268093
34013,0.12169371,0.890575514,0.848895456,0.035388534
34015,0.027117137,0.884768874,0.83553305,0.021603809
34017,0.182040453,0.892947035,0.843755009,0.062903331
34019,0.007334963,0.8840449,0.834555123,0.013702709
34021,0.089130918,0.890955433,0.838884909,0.056361351
34023,0.145143365,0.888197516,0.842734546,0.040873162
34025,0.05912425,0.884756516,0.836616182,0.022199668
34027,0.037452767,0.884436817,0.835752424,0.017692259
34029,0.071238053,0.885996849,0.838855382,0.027259502
34031,0.140586797,0.895198241,0.842846605,0.06509071
34033,0.009891087,0.888796604,0.835274742,0.036837612
34035,0.039897755,0.884590938,0.835190611,0.028181709
34037,0.007334963,0.88401599,0.834542245,0.012130714
34039,0.096354745,0.889539007,0.84192576,0.040240157
34041,0.009891087,0.885021444,0.834976716,0.02183129
35001,0.017448322,0.884870527,0.844436637,0.005969447
35003,0.000111136,0.884510807,0.834510067,0.007321097
35005,0.000333407,0.884219016,0.835809153,0.001198863
35006,0.002000445,0.887831491,0.835056236,0.017424074
35007,0,0.883964486,0.834731373,0
35009,0.001000222,0.884890364,0.835406493,0.004747183
35011,0.000111136,0.88624303,0.834510687,0.014772031
35013,0.006445877,0.885465983,0.839093084,0.006863803
35015,0.000111136,0.884033529,0.835366936,0.000441695
35017,0.000111136,0.884162122,0.835023293,0.000956423
35019,0.000111136,0.885236468,0.834572595,0.006005002
35021,0,0.883964486,0.834489504,0
35023,0,0.883964486,0.834571428,0
35025,0.000333407,0.884187805,0.835890524,0.001089975
35027,0,0.883964486,0.834686113,0
35028,0,0.883964486,0.834494965,0
35029,0.000222272,0.884448195,0.834992987,0.002178203
35031,0.037230496,0.910608632,0.835999328,0.121207364
35033,0,0.883964486,0.834561881,0
35035,0.000555679,0.884353154,0.835808553,0.001912988
35037,0,0.883964486,0.834628056,0
35039,0.000666815,0,0,0.003980603
35041,0.000222272,0.884549642,0.834859069,0.002791515
35043,0.004445432,0.884718287,0.836002083,0.007038327
35045,0.031229162,0.895927437,0.836930607,0.0585347
35047,0.000333407,0.884587124,0.835062052,0.002839921
35049,0.000777951,0.884104911,0.83618043,0.001202135
35051,0.000111136,0.884450973,0.834696473,0.002392875
35053,0.000444543,0.88530932,0.834832612,0.006208213
35055,0.000222272,0.884265696,0.835087649,0.001578187
35057,0.000222272,0.884520616,0.834733191,0.003340212
35059,0,0.883964486,0.834543832,0
35061,0.000777951,0.88443817,0.835972689,0.00235696
36001,0.021004668,0.885044329,0.836478563,0.015974369
36003,0.000222272,0.884109393,0.835060173,0.001120458
36005,0.294732163,0.894619499,0.864699928,0.048285367
36007,0.005445655,0.88487489,0.837005465,0.006642172
36009,0.000777951,0.884348926,0.835674419,0.002374641
36011,0.000777951,0.884228145,0.835310499,0.002360408
36013,0.000333407,0.884062835,0.836458709,0.000610423
36015,0.000889086,0.884231341,0.835353352,0.002475221
36017,0.000889086,0.884513681,0.835056682,0.004375878
36019,0.000889086,0.88426755,0.835402231,0.002566591
36021,0.007890642,0.886605921,0.834976483,0.030832432
36023,0.000111136,0.884006129,0.834837167,0.000542685
36025,0.000222272,0.884129158,0.835084342,0.001170115
36027,0.027117137,0.88596709,0.83714116,0.021414218
36029,0.068904201,0.885568172,0.842647544,0.017426038
36031,0.000444543,0.884205316,0.834790934,0.002800218
36033,0.000222272,0.884126807,0.835243991,0.001032406
36035,0.002222716,0.885041861,0.835058652,0.009674057
36037,0.00133363,0.884190433,0.834715648,0.005409534
36039,0.004445432,0.885988061,0.834905856,0.021888201
36041,0.000111136,0.884471144,0.834521599,0.005847262
36043,0.00133363,0.884562296,0.835185043,0.005053216
36045,0.000444543,0.884100026,0.836013096,0.000940383
36047,0.436319182,0.891141541,0.879277622,0.039601207
36049,0.000222272,0.884091568,0.834648941,0.001963912
36051,0.001889309,0.884495538,0.834946983,0.006977234
36053,0.006001334,0.884692389,0.834738309,0.019655228
36055,0.025116693,0.884874564,0.842769329,0.007867211
36057,0.001000222,0.884836224,0.835362083,0.004721432
36059,0.156479218,0.885411776,0.841561354,0.026793458
36061,0.154478773,0.884722016,0.903110667,0.006184836
36063,0.013891976,0.885102005,0.83597496,0.015422751
36065,0.013225161,0.886039269,0.837893559,0.01343747
36067,0.027895088,0.885593434,0.839631161,0.014073409
36069,0.001111358,0.884085529,0.835030076,0.002352179
36071,0.060013336,0.888423673,0.839059906,0.036222828
36073,0.002667259,0.886159611,0.835041514,0.015357758
36075,0.000777951,0.884187364,0.836117811,0.001543241
36077,0.000222272,0.884046223,0.835025523,0.000868052
36079,0.008001778,0.884305796,0.834655998,0.018909161
36081,0.404645477,0.889714355,0.864480228,0.041713417
36083,0.007890642,0.884845209,0.835653019,0.011551137
36085,0.060124472,0.887071432,0.839352963,0.029338743
36087,0.049122027,0.888666469,0.838706463,0.035032207
36089,0.001111358,0.884362718,0.836213106,0.00239665
36091,0.003334074,0.884000069,0.834718987,0.00337003
36093,0.005112247,0.884634861,0.835798864,0.007648404
36095,0.000444543,0.88426171,0.83475164,0.003331915
36097,0,0.883964486,0.834625715,0
36099,0.000555679,0.884343308,0.834812447,0.003795495
36101,0.000777951,0.884162098,0.835444911,0.001895077
36103,0.203267393,0.885490232,0.841285483,0.031983957
36105,0.0164481,0.892905236,0.835769913,0.05066263
36107,0.001667037,0.884320645,0.834690941,0.00803524
36109,0.000333407,0.884022828,0.835243865,0.000758118
36111,0.010780173,0.885439391,0.836277378,0.014105109
36113,0.003222938,0.884417956,0.834723721,0.011710619
36115,0.003556346,0.885164903,0.835010078,0.013500561
36117,0.000666815,0.884095244,0.835143494,0.001723004
36119,0.151589242,0.888428104,0.845938382,0.036403433
36121,0.000777951,0.884279092,0.834751642,0.004534749
36123,0.000222272,0.884166866,0.834719487,0.002072935
37001,0.004889976,0.885132283,0.837336113,0.006702573
37003,0.000555679,0.884449812,0.834994952,0.003443143
37005,0.000333407,0.88493362,0.834634474,0.006955601
37007,0.000777951,0.885516524,0.83498009,0.007393871
37009,0.000555679,0.884491356,0.83477622,0.004746078
37011,0,0.883964486,0.834727545,0
37013,0,0.883964486,0.835206397,0
37015,0.001111358,0.88680761,0.834866286,0.013628284
37017,0.00211158,0.887112696,0.835148027,0.014993237
37019,0.000444543,0.884022085,0.835582914,0.00072319
37021,0.002444988,0.884148155,0.836614247,0.002174934
37023,0.002333852,0.88509506,0.836132816,0.005992725
37025,0.003889753,0.884351978,0.836424152,0.004175285
37027,0.001555901,0.88460107,0.835632823,0.004399001
37029,0.000111136,0.884126641,0.834556256,0.00237614
37031,0.000333407,0.88406995,0.835119086,0.001115031
37033,0.001111358,0.886087354,0.83489022,0.011423425
37035,0.001778173,0.884337534,0.836703927,0.002589418
37037,0.008668593,0.886254437,0.835093436,0.027045492
37039,0.000555679,0.884452872,0.834783645,0.004512357
37041,0.000222272,0.884632868,0.834727581,0.003703867
37043,0.000222272,0.884188438,0.834537467,0.004598257
37045,0.000222272,0.884062351,0.836239936,0.000527255
37047,0.005334519,0.888670377,0.835614135,0.022328898
37049,0.001000222,0.884374109,0.836260038,0.002275268
37051,0.007334963,0.884940049,0.840706036,0.005079505
37053,0.000333407,0.884038542,0.8345558,0.002790208
37055,0.000444543,0.884054378,0.834599747,0.002790836
37057,0.002333852,0.884456461,0.836945509,0.003235218
37059,0.000555679,0.884259946,0.834890272,0.003013293
37061,0.01033563,0.892861133,0.835718876,0.040881164
37063,0.012780618,0.885236865,0.838760433,0.009236655
37065,0.003889753,0.887760548,0.835559076,0.017558145
37067,0.011002445,0.884980298,0.840091809,0.006686798
37069,0.000555679,0.884227078,0.835438234,0.001852731
37071,0.002222716,0.884308067,0.837722907,0.00230006
37073,0.000222272,0.884318648,0.834573168,0.004466617
37075,0.000111136,0.884395469,0.834599475,0.003059058
37077,0,0.883964486,0.835335764,0
37079,0.001111358,0.886668101,0.8349334,0.012255689
37081,0.016336964,0.88496489,0.841827344,0.007066169
37083,0.002222716,0.886178714,0.835519971,0.010326539
37085,0.004445432,0.885293163,0.836781072,0.007595902
37087,0.000555679,0.884093851,0.834860343,0.002071787
37089,0.003111803,0.88440386,0.835293574,0.006157561
37091,0.000889086,0.885879247,0.834986356,0.008724589
37093,0.002778395,0.886282922,0.835542532,0.011687326
37095,0,0.883964486,0.834576065,0
37097,0.002556124,0.884236426,0.83594592,0.00326664
37099,0.000555679,0.884371808,0.835072707,0.002938403
37101,0.003556346,0.884437848,0.836908532,0.00394713
37103,0.000333407,0.885566153,0.834661759,0.008224284
37105,0.007334963,0.889165071,0.835609148,0.027585744
37107,0.003556346,0.887225406,0.835677384,0.014768599
37109,0.000777951,0.884130781,0.835143321,0.002099042
37111,0.000333407,0.884261603,0.835259954,0.001692992
37113,0.000111136,0.884021279,0.834757703,0.000720105
37115,0,0.883964486,0.834698778,0
37117,0.000889086,0.8855076,0.834847834,0.00920553
37119,0.03234052,0.884627579,0.844989091,0.006767253
37121,0,0.883964486,0.83462028,0
37123,0.000666815,0.885068777,0.834992785,0.005701581
37125,0.002000445,0.884335336,0.835268631,0.004607327
37127,0.001889309,0.884822009,0.836161793,0.00465509
37129,0.002333852,0.884158344,0.836382315,0.00231264
37131,0.002444988,0.889812006,0.834861904,0.02915738
37133,0.000666815,0.884094369,0.837655886,0.000782715
37135,0.002222716,0.884193267,0.835427565,0.003478207
37137,0.000111136,0.884287517,0.834680267,0.002029036
37139,0.002889531,0.886867975,0.835146877,0.016858158
37141,0.001667037,0.884712417,0.835226042,0.006142129
37143,0.000333407,0.884610141,0.834630513,0.005753883
37145,0.000666815,0.884638793,0.835139967,0.003923248
37147,0.001667037,0.884357101,0.837681787,0.002142959
37149,0.000666815,0.884600126,0.834654783,0.007475828
37151,0.009891087,0.886441088,0.836632224,0.015996119
37153,0.002778395,0.887100166,0.835427145,0.014400004
37155,0.013891976,0.8894083,0.83726317,0.024709579
37157,0.001111358,0.884460016,0.836019324,0.002837217
37159,0.00689042,0.886003972,0.83696785,0.011267198
37161,0.001444766,0.884805081,0.835570921,0.005007976
37163,0.006557013,0.889147336,0.835810385,0.023979933
37165,0.001000222,0.88543846,0.835227241,0.006673566
37167,0.000111136,0.88402229,0.835337226,0.000411131
37169,0,0.883964486,0.834784752,0
37171,0.001667037,0.884835026,0.835602824,0.005395743
37173,0.000222272,0.884589834,0.83472276,0.003618739
37175,0,0.883964486,0.834777998,0
37177,0,0.883964486,0.834560193,0
37179,0.004223161,0.884134807,0.835448845,0.004090809
37181,0.004112025,0.888631638,0.835420104,0.021452697
37183,0.014003112,0.88414494,0.84110357,0.002926448
37185,0.000889086,0.886045745,0.83486336,0.010469418
37187,0,0.883964486,0.834703038,0
37189,0.000111136,0.884006592,0.834981511,0.000459646
37191,0.006112469,0.886400939,0.836995946,0.01153392
37193,0.011446988,0.889948107,0.835501274,0.038876448
37195,0.003334074,0.885934823,0.836127904,0.009469876
37197,0.002333852,0.886013815,0.835002359,0.014395936
37199,0.000555679,0.884875546,0.834707095,0.007145252
38001,0,0.883964486,0.834486077,0
38003,0,0.883964486,0.834512484,0
38005,0.000222272,0.885381474,0.834608307,0.00755899
38007,0,0.883964486,0.834485277,0
38009,0,0.883964486,0.834493972,0
38011,0,0.883964486,0.834496045,0
38013,0.000111136,0.883983483,0.834484973,0.012208752
38015,0.001555901,0.884110621,0.834841554,0.003780365
38017,0.018670816,0.884720879,0.835041816,0.023845329
38019,0,0.883964486,0.834486044,0
38021,0,0.883964486,0.834496774,0
38023,0,0.883964486,0.834486278,0
38025,0.000111136,0.884253296,0.834505791,0.005836689
38027,0.000111136,0.884693326,0.834498909,0.01129056
38029,0,0.883964486,0.834491298,0
38031,0,0.883964486,0.834485861,0
38033,0,0.883964486,0.83448817,0
38035,0.002444988,0.884515224,0.834936144,0.008179482
38037,0.000111136,0.884143699,0.83448812,0.011355106
38039,0,0.883964486,0.83448816,0
38041,0,0.883964486,0.834487664,0
38043,0,0.883964486,0.834486199,0
38045,0,0.883964486,0.834488502,0
38047,0,0.883964486,0.834486172,0
38049,0.000111136,0.883994059,0.834488305,0.004494606
38051,0,0.883964486,0.834490341,0
38053,0.000222272,0.88426401,0.834611053,0.003437368
38055,0.000111136,0.884015142,0.83450157,0.002732435
38057,0.000222272,0.884106948,0.834502507,0.00630793
38059,0.000777951,0.884097075,0.834554324,0.005762995
38061,0.000222272,0.884373598,0.834569705,0.004897394
38063,0,0.883964486,0.834486818,0
38065,0,0.883964486,0.834493518,0
38067,0.000333407,0.884070067,0.834490742,0.011390168
38069,0.000111136,0.884240866,0.834500984,0.006495977
38071,0.000222272,0.884316482,0.834571973,0.00448329
38073,0.000222272,0.884153028,0.834494253,0.009897091
38075,0.000111136,0.884033552,0.834486054,0.011096481
38077,0.000222272,0.884050848,0.834526908,0.003192373
38079,0.000222272,0.884698975,0.834760605,0.00364299
38081,0.000111136,0.883998648,0.834486596,0.006624297
38083,0,0.883964486,0.834486749,0
38085,0,0.883964486,0.834564945,0
38087,0,0.883964486,0.834484876,0
38089,0.000889086,0.884276552,0.83462928,0.006560135
38091,0,0.883964486,0.834484732,0
38093,0.000555679,0.884300494,0.834592365,0.006235875
38095,0,0.883964486,0.834493798,0
38097,0.000111136,0.884030699,0.834500643,0.003213229
38099,0.000111136,0.884163097,0.834568744,0.002426606
38101,0.000333407,0.884007203,0.834728252,0.00114523
38103,0,0.883964486,0.834489683,0
38105,0.000555679,0.884156125,0.834687145,0.003434716
39001,0.000111136,0.884124136,0.834942622,0.000932252
39003,0.001778173,0.884484282,0.835757175,0.004036543
39005,0.000555679,0.884197047,0.834982142,0.002413947
39007,0.004000889,0.885634084,0.836124396,0.00955949
39009,0.000222272,0.884093206,0.835511652,0.000790531
39011,0.000666815,0.884004842,0.834537078,0.0033934
39013,0.007446099,0.886028358,0.835001788,0.025819198
39015,0.000444543,0.884178475,0.834861983,0.002378109
39017,0.012558346,0.884576975,0.837459663,0.007615692
39019,0.000333407,0.884062887,0.834573494,0.002878224
39021,0.000444543,0.884140321,0.834733184,0.002656192
39023,0.002778395,0.884742634,0.836577017,0.004814464
39025,0.002333852,0.884024571,0.834940538,0.002626832
39027,0.000444543,0.88420651,0.834883131,0.002461067
39029,0.005112247,0.88522242,0.835546034,0.011658368
39031,0.000222272,0.884159171,0.834972219,0.001411011
39033,0.001889309,0.884714885,0.834768827,0.010579016
39035,0.044676595,0.88523658,0.852533295,0.008404568
39037,0.000889086,0.884085498,0.834632419,0.004041478
39039,0.000444543,0.884095056,0.834661709,0.002711845
39041,0.003778617,0.883979973,0.834559178,0.004197074
39043,0.001778173,0.884324833,0.834949115,0.005563032
39045,0.002889531,0.884187431,0.835280741,0.004260597
39047,0.000666815,0.884570085,0.834791736,0.005431343
39049,0.088908646,0.885751368,0.848965147,0.015687955
39051,0.000555679,0.884085548,0.834645315,0.003064795
39053,0,0.883964486,0.834910723,0
39055,0.002222716,0.884074933,0.834665746,0.00551453
39057,0.001111358,0.884035021,0.835237354,0.00152847
39059,0.000333407,0.884261571,0.835044242,0.001992657
39061,0.037452767,0.885234919,0.843904326,0.010644815
39063,0.000222272,0.883996464,0.834827999,0.000681459
39065,0.000333407,0.884223068,0.834801711,0.002469776
39067,0.000111136,0.88416271,0.834652311,0.001716856
39069,0.000333407,0.884063763,0.834574899,0.002868419
39071,0.000111136,0.884056221,0.83512363,0.00059826
39073,0.000333407,0.884249916,0.834768847,0.002740749
39075,0.000222272,0.884078343,0.834896007,0.001174773
39077,0.000555679,0.884177517,0.835025497,0.00221583
39079,0.000222272,0.884238118,0.835022111,0.001593281
39081,0.000889086,0.884350676,0.835254915,0.003162221
39083,0.000222272,0.884018696,0.834878296,0.000828648
39085,0.00211158,0.884025755,0.835123325,0.0021317
39087,0.000111136,0.884018378,0.835197153,0.000434245
39089,0.002778395,0.884150285,0.835353894,0.003649952
39091,0.000333407,0.884083966,0.834795284,0.001696106
39093,0.00689042,0.884549005,0.837868645,0.005167086
39095,0.033785286,0.886765497,0.840805884,0.018325612
39097,0.001555901,0.884572054,0.834809332,0.008081669
39099,0.018337408,0.886403384,0.837374965,0.018630809
39101,0.010002223,0.889054737,0.835380705,0.035701779
39103,0.001778173,0.883969697,0.834524004,0.002298489
39105,0.000111136,0.88413455,0.834818324,0.001127232
39107,0.003889753,0.884213336,0.83452972,0.021950667
39109,0.011446988,0.884622628,0.834758127,0.02485924
39111,0.001111358,0.88582677,0.834614473,0.018911316
39113,0.008668593,0.884530852,0.842159715,0.003788089
39115,0.000111136,0.884188376,0.834660859,0.001779812
39117,0.002222716,0.884588385,0.834630231,0.014618156
39119,0.000777951,0.884243221,0.835591344,0.00209651
39121,0.000111136,0.884135321,0.834617552,0.001790177
39123,0.000555679,0.884073618,0.834618683,0.003185874
39125,0.000111136,0.884053172,0.834600268,0.0013829
39127,0.000111136,0.884052568,0.834914673,0.000714604
39129,0.012669482,0.887118847,0.834838202,0.050355854
39131,0.000222272,0.884294923,0.83496113,0.001859536
39133,0.002889531,0.884189995,0.835340673,0.004132306
39135,0.000222272,0.884011969,0.834633025,0.001263221
39137,0.000889086,0.883985234,0.834495774,0.00610059
39139,0.002444988,0.884607472,0.836088718,0.004688852
39141,0.001000222,0.88445334,0.835678394,0.003031247
39143,0.001555901,0.884511989,0.834985386,0.006177606
39145,0.000444543,0.884218944,0.835833851,0.001371406
39147,0,0.883964486,0.834929332,0
39149,0.000222272,0.884009186,0.83468196,0.001062832
39151,0.009891087,0.884469812,0.837400563,0.006200964
39153,0.019115359,0.884572885,0.838355825,0.008209229
39155,0.005667926,0.884650577,0.836456147,0.006651869
39157,0.00822405,0.885554293,0.835164379,0.020772411
39159,0.000444543,0.883994495,0.834582264,0.001750967
39161,0,0.883964486,0.834587635,0
39163,0.000555679,0.885550023,0.834687667,0.009866836
39165,0.003778617,0.884004249,0.834725329,0.003742216
39167,0.001000222,0.884266018,0.834934302,0.00387898
39169,0.003334074,0.884677319,0.835674185,0.006694714
39171,0.000666815,0.884217064,0.834696567,0.004222421
39173,0.003778617,0.884212427,0.834951276,0.006711141
39175,0.000222272,0.884084387,0.834590912,0.002371992
40001,0.000889086,0.885819327,0.834911682,0.009307564
40003,0,0.883964486,0.834515678,0
40005,0,0.883964486,0.834723118,0
40007,0.000777951,0.887409705,0.834536564,0.034033246
40009,0.000111136,0.884151395,0.834818587,0.001181276
40011,0.000222272,0.884777528,0.834619794,0.005477041
40013,0.000333407,0.884256066,0.83532179,0.001614013
40015,0.002778395,0.888683684,0.835068548,0.022444119
40017,0.001000222,0.884055782,0.835318902,0.001566987
40019,0.000222272,0.884153321,0.835301819,0.001073414
40021,0.000222272,0.884183218,0.835452801,0.001061369
40023,0,0.883964486,0.834787012,0
40025,0,0.883964486,0.83450518,0
40027,0.002333852,0.884110312,0.836579066,0.001909243
40029,0,0.883964486,0.834582009,0
40031,0.002333852,0.884798421,0.8366496,0.004490735
40033,0,0.883964486,0.83456664,0
40035,0.000222272,0.884657556,0.834743796,0.003651748
40037,0.000333407,0.884082482,0.835236959,0.001083087
40039,0.000111136,0.884112975,0.834951687,0.000890305
40041,0.000222272,0.88416993,0.835195132,0.001200749
40043,0,0.883964486,0.834508253,0
40045,0,0.883964486,0.834509659,0
40047,0.000444543,0.88418665,0.835258828,0.001691661
40049,0.000111136,0.884070434,0.834788861,0.000931814
40051,0.000666815,0.884154465,0.834853733,0.002774816
40053,0,0.883964486,0.834499851,0
40055,0.000111136,0.884742463,0.834579565,0.004520573
40057,0,0.883964486,0.834530821,0
40059,0,0.883964486,0.834509865,0
40061,0,0.883964486,0.834721401,0
40063,0,0.883964486,0.834715927,0
40065,0.000222272,0.884349453,0.834917722,0.0021053
40067,0.000111136,0.884800793,0.834597304,0.004302151
40069,0,0.883964486,0.834686114,0
40071,0.000111136,0.884075492,0.835271428,0.00059308
40073,0,0.883964486,0.83461343,0
40075,0.000222272,0.884827312,0.834606975,0.005930526
40077,0,0.883964486,0.834677839,0
40079,0.000222272,0.884172467,0.835451027,0.001035906
40081,0.000333407,0.884200831,0.834842976,0.002221078
40083,0.000222272,0.884035835,0.834792129,0.00107565
40085,0.000111136,0.884316783,0.834623132,0.002518435
40087,0.00211158,0.884402074,0.834625724,0.012121577
40089,0,0.883964486,0.835128483,0
40091,0.000222272,0.884423066,0.834813876,0.002635386
40093,0.000222272,0.884446608,0.834537115,0.006769304
40095,0,0.883964486,0.834795157,0
40097,0.000222272,0.884174501,0.835147895,0.001256521
40099,0.000111136,0.884253743,0.834698858,0.001834826
40101,0.000222272,0.884122137,0.835847394,0.00075949
40103,0.000111136,0.884139039,0.834565521,0.002319784
40105,0.000111136,0.884300299,0.834612135,0.002562675
40107,0,0.883964486,0.834723696,0
40109,0.011558124,0.884474871,0.846153306,0.003367598
40111,0.000111136,0.884093698,0.835199485,0.000671299
40113,0.001000222,0.88465077,0.835113495,0.00494844
40115,0.000222272,0.884317652,0.835124376,0.001659107
40117,0,0.883964486,0.834675288,0
40119,0.000111136,0.884000497,0.83538527,0.000315728
40121,0.000555679,0.884507784,0.835258909,0.002957519
40123,0,0.883964486,0.835018727,0
40125,0.000555679,0.884273453,0.835702205,0.001778537
40127,0,0.883964486,0.834671906,0
40129,0,0.883964486,0.834515438,0
40131,0.000889086,0.884105234,0.83504702,0.002234202
